dataset_key,dataset_name,model_key,model_name,feature,mean_abs_shap,mean_rank,rank_std,top_k_frequency,folds_observed,consensus_rank
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,PneumoVaxEver,0.017398288687450976,45.4,2.966479394838265,0.0,5,46
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,PhysicalActivities,0.016878595466525183,46.2,3.7013511046643495,0.0,5,47
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,SmokerStatus_Current_smoker_now_smokes_every_day,0.01621186929744614,47.0,2.8284271247461903,0.0,5,48
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,BlindOrVisionDifficulty,0.015170646718359498,48.0,3.0822070014844885,0.0,5,49
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,GeneralHealth_Good,0.014678999269717316,48.8,7.259476565152614,0.0,5,50
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,HadDepressiveDisorder,0.013225874377303257,50.4,3.0495901363953815,0.0,5,51
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,HadAsthma,0.01227475499938253,52.2,5.21536192416212,0.0,5,52
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,DifficultyConcentrating,0.008841452522896592,55.6,2.7928480087537886,0.0,5,53
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Washington,0.008066095301375437,55.8,3.3466401061363023,0.0,5,54
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,AgeCategory_Age_60_to_64,0.007345049851290686,58.0,3.8078865529319543,0.0,5,55
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,LastCheckupTime_5_or_more_years_ago,0.007669216089477305,58.6,4.505552130427524,0.0,5,56
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_New_Jersey,0.0075503331207046175,58.6,5.683308895353129,0.0,5,57
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_sure_what_type,0.006944606826777086,59.2,7.049822692805826,0.0,5,58
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Maryland,0.006569276025531682,59.8,3.4928498393145957,0.0,5,59
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,AgeCategory_Age_55_to_59,0.006480404303892356,62.0,10.440306508910549,0.0,5,60
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,RaceEthnicityCategory_White_only_Non_Hispanic,0.005372728939011979,62.8,2.86356421265527,0.0,5,61
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,DifficultyErrands,0.006281276837886108,63.2,7.190271204899021,0.0,5,62
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Illinois,0.005170751683057926,65.6,8.35463942968217,0.0,5,63
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_New_York,0.004574421456438115,66.6,7.92464510246358,0.0,5,64
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,RaceEthnicityCategory_Multiracial_Non_Hispanic,0.004793000027932262,67.6,9.762171889492626,0.0,5,65
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,LastCheckupTime_Within_past_5_years_2_years_but_less_than_5_years_ago_,0.006060275466236472,68.0,16.718253497300488,0.0,5,66
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,RemovedTeeth_6_or_more_but_not_all,0.004349231514315973,70.6,7.829431652425354,0.0,5,67
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Puerto_Rico,0.004032181208392227,72.2,12.67675037223657,0.0,5,68
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,HadSkinCancer,0.0038442746376766796,73.0,11.489125293076057,0.0,5,69
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,CovidPos_Yes,0.0036585690367119525,74.2,3.96232255123179,0.0,5,70
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,ECigaretteUsage_Never_used_e_cigarettes_in_my_entire_life,0.0036264835039972673,74.6,8.384509526501835,0.0,5,71
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_South_Carolina,0.003855429639825524,74.6,11.126544836560898,0.0,5,72
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Colorado,0.0034594295749114205,74.8,7.496665925596525,0.0,5,73
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Minnesota,0.003581520212924966,74.8,11.966620241321271,0.0,5,74
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Delaware,0.0035839033630604374,75.0,5.5677643628300215,0.0,5,75
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,SmokerStatus_Former_smoker,0.0035362035713454023,75.2,9.20326029187483,0.0,5,76
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_South_Dakota,0.0032325768110086557,75.8,5.403702434442518,0.0,5,77
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,RaceEthnicityCategory_Hispanic,0.0033380101513503257,76.0,3.9370039370059065,0.0,5,78
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Maine,0.00343203992921964,76.0,9.695359714832659,0.0,5,79
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,ECigaretteUsage_Not_at_all_right_now_,0.003329041162993961,76.6,8.173126696681022,0.0,5,80
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Oklahoma,0.0031063218874292373,81.4,15.404544783926593,0.0,5,81
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Hawaii,0.0023920722434853927,84.0,8.631338250816034,0.0,5,82
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,RaceEthnicityCategory_Other_race_only_Non_Hispanic,0.0024012431391259937,85.8,7.661592523751181,0.0,5,83
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Mississippi,0.0027145816315073093,87.8,18.780308836651223,0.0,5,84
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Georgia,0.0024805715002792178,89.0,19.27433526739638,0.0,5,85
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Massachusetts,0.002081415017988809,89.0,11.20267825120404,0.0,5,86
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,LastCheckupTime_Within_past_2_years_1_year_but_less_than_2_years_ago_,0.0021701810520969914,89.6,12.581732790041285,0.0,5,87
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,DifficultyDressingBathing,0.001979683456089618,91.0,10.295630140987,0.0,5,88
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Missouri,0.0020936762235540048,91.0,16.537835408541227,0.0,5,89
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Vermont,0.0017485286855122284,92.6,9.126883367283707,0.0,5,90
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_California,0.001908731900914395,93.0,12.68857754044952,0.0,5,91
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_Tdap,0.0017579075501836902,93.8,11.366617790706258,0.0,5,92
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Texas,0.0017135568463241394,94.2,5.890670590009257,0.0,5,93
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Kansas,0.0018560755144032652,94.8,16.284962388657824,0.0,5,94
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Tennessee,0.0017600446622687382,94.8,15.385057685949704,0.0,5,95
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,ECigaretteUsage_Use_them_every_day,0.001757772357946499,95.8,13.64551208273255,0.0,5,96
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Arizona,0.0016923962891664053,96.4,15.931101656822102,0.0,5,97
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,SmokerStatus_Current_smoker_now_smokes_some_days,0.001453560883133652,100.0,8.366600265340754,0.0,5,98
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Wisconsin,0.0014019341303696303,100.2,12.153188881935472,0.0,5,99
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,HighRiskLastYear,0.0013513825083329035,100.6,3.7815340802378064,0.0,5,100
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_District_of_Columbia,0.001513853566665648,101.2,18.15764301885022,0.0,5,101
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Virginia,0.001396901404569513,101.6,18.66279721799495,0.0,5,102
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,ECigaretteUsage_Use_them_some_days,0.0012991886716467109,103.0,15.953056133543816,0.0,5,103
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_New_Hampshire,0.0012778925999737498,103.6,14.74109900923266,0.0,5,104
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Ohio,0.0012607618273851008,105.4,11.844830095868828,0.0,5,105
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Indiana,0.0010319689276403865,106.2,8.074651695274541,0.0,5,106
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,HadDiabetes_No_pre_diabetes_or_borderline_diabetes,0.0009924558185211297,108.6,7.436396977031282,0.0,5,107
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Pennsylvania,0.0009253798393540572,108.6,7.503332592921628,0.0,5,108
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Florida,0.0010004983575146653,108.8,14.131525041551603,0.0,5,109
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_North_Dakota,0.0010434477867635255,109.4,14.258330898110058,0.0,5,110
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Alabama,0.0010595898015549124,109.6,14.328293687665674,0.0,5,111
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Iowa,0.0009979516182633402,109.6,9.289779329994872,0.0,5,112
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Utah,0.0009324847743667951,110.8,8.87130204648675,0.0,5,113
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Louisiana,0.0009389997908911373,111.2,17.42699056062176,0.0,5,114
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Michigan,0.0008063143495947075,112.2,12.794530081249563,0.0,5,115
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_North_Carolina,0.0007925729767554498,112.6,7.503332592921627,0.0,5,116
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Oregon,0.000781907726525685,112.6,11.48041811085293,0.0,5,117
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Connecticut,0.000867658288012297,112.8,8.167006795638166,0.0,5,118
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Montana,0.0008403958920906349,114.6,12.660963628413123,0.0,5,119
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Nevada,0.0008488559999793137,114.6,14.38054240979804,0.0,5,120
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,HadDiabetes_Yes_but_only_during_pregnancy_female_,0.0006858706175871743,115.0,12.389511693363866,0.0,5,121
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Guam,0.0005980617235757807,119.4,13.831124321616086,0.0,5,122
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Arkansas,0.0006201058965956011,119.8,15.22169504358828,0.0,5,123
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_West_Virginia,0.0005560860827164151,119.8,8.408329203831164,0.0,5,124
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Kentucky,0.0005573881743121819,121.0,6.557438524302,0.0,5,125
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Rhode_Island,0.000546404383339489,121.2,4.7116875957558975,0.0,5,126
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Alaska,0.0005016611598178649,121.6,7.436396977031282,0.0,5,127
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Nebraska,0.0004735169211161492,122.6,3.7815340802378072,0.0,5,128
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Idaho,0.0003786254320116886,125.0,5.4313902456001095,0.0,5,129
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Wyoming,0.00031417185623893736,126.8,3.7013511046643495,0.0,5,130
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_New_Mexico,0.00026176186955142387,128.4,3.286335345030997,0.0,5,131
dataset1,Personal Key Indicators of Heart Disease (2022),lightgbm,LightGBM,State_Virgin_Islands,0.0002042884401703328,129.2,3.8340579025361636,0.0,5,132
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadAngina,0.6938256740570068,1.0,0.0,1.0,5,1
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,ChestScan,0.3010945200920105,2.0,0.0,1.0,5,2
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,Sex,0.2853360414505005,3.0,0.0,1.0,5,3
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,RemovedTeeth_None_of_them,0.16954959630966188,4.4,0.8944271909999157,1.0,5,4
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,GeneralHealth_Very_good,0.1472696155309677,4.8,0.44721359549995787,1.0,5,5
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadStroke,0.13828531205654143,6.0,0.7071067811865475,1.0,5,6
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,GeneralHealth_Excellent,0.11637821495532989,7.6,0.8944271909999159,1.0,5,7
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_80_or_older,0.11016752421855927,8.0,0.7071067811865475,1.0,5,8
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_18_to_24,0.09928932040929794,10.2,3.63318042491699,0.6,5,9
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadDiabetes_Yes,0.09408055394887924,10.2,1.095445115010332,0.8,5,10
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,SmokerStatus_Never_smoked,0.09350714087486267,10.2,0.8366600265340758,0.6,5,11
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,DifficultyWalking,0.083211350440979,12.2,0.8366600265340755,0.0,5,12
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadArthritis,0.0770714208483696,13.6,2.3021728866442674,0.0,5,13
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_30_to_34,0.07716870307922363,14.0,1.8708286933869707,0.0,5,14
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_25_to_29,0.0654161587357521,16.6,3.286335345030997,0.0,5,15
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_40_to_44,0.0663160502910614,17.0,5.612486080160911,0.0,5,16
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_35_to_39,0.06103948354721069,17.2,1.4832396974191326,0.0,5,17
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_75_to_79,0.061333637684583664,17.2,2.8635642126552705,0.0,5,18
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,LastCheckupTime_Within_past_year_anytime_less_than_12_months_ago_,0.05727340802550316,19.4,3.2093613071762426,0.0,5,19
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_70_to_74,0.05379027500748634,20.2,1.6431676725154982,0.0,5,20
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadCOPD,0.05417117029428482,20.6,2.073644135332772,0.0,5,21
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AlcoholDrinkers,0.05160859078168869,21.4,3.4351128074635335,0.0,5,22
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,RemovedTeeth_1_to_5,0.052738867700099945,21.4,2.1908902300206647,0.0,5,23
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,SleepHours,0.04832990020513535,22.6,1.1401754250991378,0.0,5,24
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,TetanusLast10Tdap_No_did_not_receive_any_tetanus_shot_in_the_past_10_years,0.03709783479571342,27.6,2.7018512172212588,0.0,5,25
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,RemovedTeeth_All,0.03585679642856121,28.4,4.09878030638384,0.0,5,26
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_45_to_49,0.034398949891328814,28.8,3.3466401061363023,0.0,5,27
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,PhysicalHealthDays,0.036230411380529404,29.2,4.08656334834051,0.0,5,28
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,MentalHealthDays,0.03534916006028652,29.4,3.6469165057620936,0.0,5,29
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,GeneralHealth_Fair,0.03479472137987614,29.6,5.813776741499453,0.0,5,30
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadDiabetes_No,0.03339153677225113,30.8,6.058052492344384,0.0,5,31
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,TetanusLast10Tdap_Yes_received_Tdap,0.03232790529727936,31.8,3.1937438845342636,0.0,5,32
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,GeneralHealth_Good,0.030076589062809946,33.2,4.266145801540309,0.0,5,33
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadKidneyDisease,0.028771451860666274,33.8,2.0493901531919185,0.0,5,34
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HIVTesting,0.027986906468868256,34.2,3.114482300479487,0.0,5,35
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,BMI,0.0268246416002512,35.8,5.118593556827892,0.0,5,36
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,DeafOrHardOfHearing,0.025509973242878913,36.4,3.7148351242013415,0.0,5,37
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,GeneralHealth_Poor,0.026488888263702392,36.8,3.8987177379235853,0.0,5,38
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_50_to_54,0.02167993150651455,39.6,3.209361307176242,0.0,5,39
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,WeightInKilograms,0.021444918215274812,40.0,4.0620192023179795,0.0,5,40
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,RaceEthnicityCategory_Black_only_Non_Hispanic,0.021557363495230675,40.4,2.302172886644267,0.0,5,41
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,SmokerStatus_Current_smoker_now_smokes_every_day,0.01979201789945364,41.8,3.033150177620621,0.0,5,42
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HeightInMeters,0.01872151345014572,42.2,3.492849839314597,0.0,5,43
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,BlindOrVisionDifficulty,0.019040917977690697,42.6,1.8165902124584952,0.0,5,44
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,PhysicalActivities,0.01756332777440548,43.4,3.7148351242013424,0.0,5,45
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,CovidPos_Tested_positive_using_home_test_without_a_health_professional,0.01441084947437048,45.6,3.7815340802378077,0.0,5,46
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,CovidPos_No,0.012211655080318452,48.4,1.8165902124584958,0.0,5,47
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_65_to_69,0.010191451106220484,50.0,3.6742346141747673,0.0,5,48
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,PneumoVaxEver,0.00906025804579258,50.6,3.435112807463533,0.0,5,49
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadDepressiveDisorder,0.008698749262839556,51.0,2.5495097567963927,0.0,5,50
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,DifficultyConcentrating,0.00824835142120719,51.2,1.7888543819998326,0.0,5,51
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,FluVaxLast12,0.008945389930158854,51.2,2.5884358211089573,0.0,5,52
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadAsthma,0.008079534769058228,53.8,7.854934754662192,0.0,5,53
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_55_to_59,0.006149006821215153,56.2,4.764451699828639,0.0,5,54
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Washington,0.004768520686775446,57.4,1.816590212458495,0.0,5,55
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,DifficultyErrands,0.006268356880173087,57.6,8.384509526501834,0.0,5,56
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,RaceEthnicityCategory_White_only_Non_Hispanic,0.0043629340827465056,58.2,2.863564212655271,0.0,5,57
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,RaceEthnicityCategory_Multiracial_Non_Hispanic,0.004613603558391332,58.4,4.159326868617084,0.0,5,58
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_New_Jersey,0.005044409818947315,58.8,5.263078946776307,0.0,5,59
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Maryland,0.0034214545506983996,62.0,2.73861278752583,0.0,5,60
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_South_Dakota,0.003559132246300578,62.6,3.8470768123342696,0.0,5,61
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Maine,0.0026844896376132963,65.4,4.33589667773576,0.0,5,62
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,RemovedTeeth_6_or_more_but_not_all,0.003990446636453271,69.6,13.813037319865604,0.0,5,63
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,ECigaretteUsage_Never_used_e_cigarettes_in_my_entire_life,0.0024807700654491784,70.0,3.7416573867739427,0.0,5,64
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Illinois,0.0024439488304778935,70.6,8.933084573650916,0.0,5,65
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Colorado,0.002395754517056048,71.4,9.235799911215052,0.0,5,66
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,LastCheckupTime_5_or_more_years_ago,0.0026636183145456018,71.6,18.72965562950905,0.0,5,67
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_New_York,0.0022191873751580713,72.4,9.710818709048171,0.0,5,68
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Oklahoma,0.002587336953729391,72.4,12.501999840025595,0.0,5,69
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,LastCheckupTime_Within_past_5_years_2_years_but_less_than_5_years_ago_,0.0027262991294264793,73.4,23.017384734152575,0.0,5,70
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,RaceEthnicityCategory_Hispanic,0.00201688630040735,74.8,6.760177512462229,0.0,5,71
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Puerto_Rico,0.001951892883516848,75.6,11.104053313993047,0.0,5,72
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Texas,0.0018467431189492344,75.6,6.580273550544843,0.0,5,73
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,CovidPos_Yes,0.0018751092255115509,76.4,11.545561917897281,0.0,5,74
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,SmokerStatus_Former_smoker,0.0017081979080103339,76.4,6.693280212272605,0.0,5,75
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,TetanusLast10Tdap_Yes_received_tetanus_shot_but_not_sure_what_type,0.0026868852553889157,77.8,22.521101216414795,0.0,5,76
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,HadSkinCancer,0.0016412958386354149,79.0,8.54400374531753,0.0,5,77
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_South_Carolina,0.0017686610110104084,79.4,15.224979474534605,0.0,5,78
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,ECigaretteUsage_Not_at_all_right_now_,0.0016961050103418529,79.6,16.456001944579373,0.0,5,79
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,RaceEthnicityCategory_Other_race_only_Non_Hispanic,0.0013525166898034513,81.8,6.572670690061992,0.0,5,80
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Arizona,0.0018737092497758568,82.0,17.26267650163207,0.0,5,81
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,AgeCategory_Age_60_to_64,0.0012362992856651545,82.8,6.300793600809347,0.0,5,82
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Delaware,0.0012763992534019053,83.2,7.293833011524187,0.0,5,83
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,DifficultyDressingBathing,0.0011678752314765006,85.2,14.342245291445828,0.0,5,84
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Hawaii,0.0011598948505707086,86.8,12.988456413292536,0.0,5,85
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Mississippi,0.0014334158913698047,86.8,18.005554698481244,0.0,5,86
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Minnesota,0.001227770873811096,87.8,12.557866060760484,0.0,5,87
dataset1,Personal Key Indicators of Heart Disease (2022),xgboost,XGBoost,State_Massachusetts,0.0010006566299125552,88.6,14.99333185119305,0.0,5,88
